"location","file","tree","x","y","phi","h.dist","dbh","h","v","n.pts","n.pts.red","n.pts.est","n.pts.red.est","partial.occlusion","locationID","altitude","on.off.trail","latitude","longitude","habitat","partition"
"GB 8.30","GB8.3.txt",8,-3.8965875,11.1706475,1.906402519,11.83091071,41.56711662,20.213,1.366108039,406.6666667,406.6666667,402.6653825,402.6653825,1,161,33,"ON",-1.21013,110.10319,"Freshwater Swamp","FS1"
"GB 8.30","GB8.3.txt",9,-4.536138333,11.02665,1.960443905,11.95010566,21.59907552,20.025,0.365700382,56.66666667,56.66666667,209.2326991,209.2326991,1,161,33,"ON",-1.21013,110.10319,"Freshwater Swamp","FS1"
"GB 8.30","GB8.3.txt",10,-2.0688525,11.8831425,1.743250088,12.06240163,7.79076056,19.247,0.045881085,93,93,75.4699829,75.4699829,0,161,33,"ON",-1.21013,110.10319,"Freshwater Swamp","FS1"
"GB 8.30","GB8.3.txt",11,4.231975833,12.63736583,1.247697976,13.32739665,9.779671865,9.056,0.03757618,27.66666667,27.66666667,94.73679274,94.73679274,1,161,33,"ON",-1.21013,110.10319,"Freshwater Swamp","FS1"
"GB 8.30","GB8.3.txt",12,5.22989,13.63966833,1.205819883,14.60968081,13.57331028,17.606,0.128406298,52,52,131.4861992,131.4861992,0,161,33,"ON",-1.21013,110.10319,"Freshwater Swamp","FS1"
"GB 8.30","GB8.3.txt",13,-8.445463333,12.788895,2.155924696,15.3475667,13.27566487,24.619,0.167310509,56,56,128.6028743,128.6028743,1,161,33,"ON",-1.21013,110.10319,"Freshwater Swamp","FS1"
"GB 8.30","GB8.3.txt",14,-7.192151667,14.84052,2.022006724,16.49410707,34.24639571,24.59,1.112146346,217,217,331.7487271,331.7487271,0,161,33,"ON",-1.21013,110.10319,"Freshwater Swamp","FS1"
"GB 8.30","GB8.3.txt",15,5.84068,15.77566833,1.21620647,16.82216823,23.26643576,9.535,0.221741171,165.3333333,165.3333333,225.3846073,225.3846073,0,161,33,"ON",-1.21013,110.10319,"Freshwater Swamp","FS1"
"GB 8.30","GB8.3.txt",16,0.568551667,18.47326167,1.540038782,18.48212408,12.93116889,16.377,0.10917269,38,38,125.2657025,125.2657025,0,161,33,"ON",-1.21013,110.10319,"Freshwater Swamp","FS1"
"GB 8.30","GB8.3.txt",17,0.55829125,18.86191875,1.540785881,18.87254817,37.26754404,16.273,0.901599002,168,168,361.0149343,361.0149343,0,161,33,"ON",-1.21013,110.10319,"Freshwater Swamp","FS1"
"GB 8.30","GB8.3.txt",18,-5.99059,18.88756333,1.877930778,19.81482565,43.08777222,20.712,1.501217443,7080,7080,417.3961461,417.3961461,1,161,33,"ON",-1.21013,110.10319,"Freshwater Swamp","FS1"
"GB 8.30","GB8.3.txt",19,5.105698333,19.832665,1.318850078,20.47969108,20.14288048,11.175,0.189633854,299.6666667,299.6666667,195.1263722,195.1263722,1,161,33,"ON",-1.21013,110.10319,"Freshwater Swamp","FS1"
"GB 8.30","GB8.3.txt",20,-7.138375833,19.6973175,1.91876761,20.95287739,22.7038531,21.612,0.433502995,101,101,219.9348051,219.9348051,0,161,33,"ON",-1.21013,110.10319,"Freshwater Swamp","FS1"
"GB 8.30","GB8.3.txt",21,5.871245,21.117045,1.299627762,21.91849016,18.5547283,8.465,0.128187785,143.3333333,143.3333333,179.7417616,179.7417616,0,161,33,"ON",-1.21013,110.10319,"Freshwater Swamp","FS1"
"GB 8.30","GB8.3.txt",22,-0.163535833,22.71105583,1.578012102,22.71185472,8.373981744,15.389,0.0433012,161.6666667,161.6666667,81.11971279,81.11971279,1,161,33,"ON",-1.21013,110.10319,"Freshwater Swamp","FS1"
"GB 8.30","GB8.3.txt",23,0.922445833,22.84573417,1.530338686,22.86842075,15.00271071,14.795,0.134204266,80.66666667,80.66666667,145.3329636,145.3329636,0,161,33,"ON",-1.21013,110.10319,"Freshwater Swamp","FS1"
"GB 8.30","GB8.3.txt",24,-2.948401667,22.96501,1.698486201,23.15391243,33.83798596,24.198,1.069601365,1112,1112,327.7924155,327.7924155,0,161,33,"ON",-1.21013,110.10319,"Freshwater Swamp","FS1"
"GB 8.30","GB8.3.txt",25,-0.354565,24.22746333,1.585458559,24.23028146,14.92825094,15.077,0.135123135,70.66666667,70.66666667,144.6116634,144.6116634,1,161,33,"ON",-1.21013,110.10319,"Freshwater Swamp","FS1"
"GB 8.30","GB8.3.txt",26,2.15617,25.12923833,1.485209101,25.22161402,17.60137195,19.898,0.241440598,44.33333333,44.33333333,170.5064904,170.5064904,0,161,33,"ON",-1.21013,110.10319,"Freshwater Swamp","FS1"
"GB 8.30","GB8.3.txt",27,-0.213871667,26.05349167,1.579006491,26.05640427,10.89605211,8.298,0.043519266,82.33333333,82.33333333,105.551295,105.551295,0,161,33,"ON",-1.21013,110.10319,"Freshwater Swamp","FS1"
"RB 4.40","RB4.4.txt",1,0.222915833,-1.923969167,4.830177596,1.937714429,18.24336814,20.374,0.097130237,406,406,1239.599156,1239.599156,1,232,28,"ON",-1.21353,110.10411,"Alluvial Bench","AB2"
"RB 4.40","RB4.4.txt",2,1.563586667,-1.60293,5.48590198,2.24165241,15.97797515,22.415,0.077632507,73.33333333,73.33333333,1085.670385,1085.670385,0,232,28,"ON",-1.21353,110.10411,"Alluvial Bench","AB2"
"RB 4.40","RB4.4.txt",3,3.65122,-2.498625,5.672464248,4.539868451,15.73166072,20.586,0.072529048,106,106,1068.933828,1068.933828,0,232,28,"ON",-1.21353,110.10411,"Alluvial Bench","AB2"
"RB 4.40","RB4.4.txt",5,0.773645833,5.8278125,1.438673788,5.879851484,18.23107865,22.042,0.10030316,39,39,1238.76411,1238.76411,1,232,28,"ON",-1.21353,110.10411,"Alluvial Bench","AB2"
"RB 4.40","RB4.4.txt",6,-0.166470833,6.5370075,1.596234297,6.539546654,20.55092517,19.872,0.122052781,140.3333333,140.3333333,1396.392886,1396.392886,1,232,28,"ON",-1.21353,110.10411,"Alluvial Bench","AB2"
"RB 4.40","RB4.4.txt",7,3.912589167,5.7935075,0.976468008,6.992661396,13.04775139,18.271,0.047747754,56,56,886.5677373,886.5677373,0,232,28,"ON",-1.21353,110.10411,"Alluvial Bench","AB2"
"RB 4.40","RB4.4.txt",8,-3.2772775,6.295819167,2.050751823,7.097792102,27.50940577,23.556,0.235593401,425.6666667,425.6666667,1869.20726,1869.20726,0,232,28,"ON",-1.21353,110.10411,"Alluvial Bench","AB2"
"RB 4.40","RB4.4.txt",9,-4.8166725,5.213610833,2.316546034,7.098801321,15.72633501,23.648,0.077140354,118.3333333,118.3333333,1068.571958,1068.571958,0,232,28,"ON",-1.21353,110.10411,"Alluvial Bench","AB2"
"RB 4.40","RB4.4.txt",10,-1.453355,7.037455,1.774491452,7.185999274,22.29243181,22.855,0.152488638,693,693,1514.724663,1514.724663,0,232,28,"ON",-1.21353,110.10411,"Alluvial Bench","AB2"
"RB 4.40","RB4.4.txt",11,-3.236168333,6.70278,2.022932913,7.447785786,29.78401653,23.087,0.27350392,428.6666667,428.6666667,2023.76236,2023.76236,0,232,28,"ON",-1.21353,110.10411,"Alluvial Bench","AB2"
"RB 4.40","RB4.4.txt",12,-6.003963333,-4.426778333,3.771423786,7.472753955,13.83315701,25.295,0.061756752,105.3333333,105.3333333,939.9344256,939.9344256,0,232,28,"ON",-1.21353,110.10411,"Alluvial Bench","AB2"
"RB 4.40","RB4.4.txt",13,-0.803485833,7.454114167,1.67945322,7.511411344,6.500326724,18.023,0.01179888,61.66666667,61.66666667,441.6837647,441.6837647,1,232,28,"ON",-1.21353,110.10411,"Alluvial Bench","AB2"
"RB 4.40","RB4.4.txt",14,-8.142185833,0.295220833,3.10829334,8.166530985,9.893580867,24.454,0.031044185,117.3333333,117.3333333,672.2483699,672.2483699,0,232,28,"ON",-1.21353,110.10411,"Alluvial Bench","AB2"
"RB 4.40","RB4.4.txt",15,5.317099167,-6.966290833,5.364309478,8.763690899,63.88953177,35.253,1.606609689,282,282,4341.161624,4341.161624,0,232,28,"ON",-1.21353,110.10411,"Alluvial Bench","AB2"
"RB 4.40","RB4.4.txt",16,-8.405288333,-4.722645,3.653935977,9.650974914,20.60906405,24.428,0.134634331,419.3333333,419.3333333,1400.343303,1400.343303,1,232,28,"ON",-1.21353,110.10411,"Alluvial Bench","AB2"
"RB 4.40","RB4.4.txt",17,2.227284167,9.489875833,1.340182964,9.750219828,10.19465551,20.524,0.030421108,31,31,692.7057697,692.7057697,0,232,28,"ON",-1.21353,110.10411,"Alluvial Bench","AB2"
"RB 4.40","RB4.4.txt",18,8.2983775,5.476304167,0.582545122,9.952414317,21.57580753,23.106,0.143582396,28.66666667,28.66666667,1466.031524,1466.031524,0,232,28,"ON",-1.21353,110.10411,"Alluvial Bench","AB2"
"RB 4.40","RB4.4.txt",19,9.5869975,3.2057075,0.322950716,10.11945144,15.71797927,17.472,0.068335311,103.3333333,103.3333333,1068.004202,1068.004202,1,232,28,"ON",-1.21353,110.10411,"Alluvial Bench","AB2"
"RB 4.40","RB4.4.txt",20,-5.927043333,-8.293983333,4.091918262,10.19412505,16.65851285,14.463,0.073687499,96.66666667,96.66666667,1131.911515,1131.911515,0,232,28,"ON",-1.21353,110.10411,"Alluvial Bench","AB2"
"RB 4.40","RB4.4.txt",21,4.193971667,9.34429,1.108668926,10.30682859,14.97052295,20.449,0.065502884,117.6666667,117.6666667,1017.21609,1017.21609,0,232,28,"ON",-1.21353,110.10411,"Alluvial Bench","AB2"
"RB 4.40","RB4.4.txt",22,-10.29876167,-1.512715,3.287424943,10.40926578,63.50426925,23.265,1.247949091,731,731,4314.983832,4314.983832,0,232,28,"ON",-1.21353,110.10411,"Alluvial Bench","AB2"
"RB 4.40","RB4.4.txt",23,0.8471525,-10.568005,4.792383378,10.60192017,18.37846185,20.811,0.099431132,40.5,40.5,1248.778495,1248.778495,1,232,28,"ON",-1.21353,110.10411,"Alluvial Bench","AB2"
"RB 4.40","RB4.4.txt",24,-10.53757417,1.974825833,2.956625841,10.73346281,10.47598882,26.108,0.036019592,675.6666667,675.6666667,711.8217865,711.8217865,0,232,28,"ON",-1.21353,110.10411,"Alluvial Bench","AB2"
"RB 4.40","RB4.4.txt",25,-10.97389583,1.503039167,3.005294932,11.07654424,20.42327221,29.124,0.145621777,281,281,1387.719132,1387.719132,0,232,28,"ON",-1.21353,110.10411,"Alluvial Bench","AB2"
"RB 4.40","RB4.4.txt",26,8.708325,6.952741667,0.673819587,11.15063607,6.011119211,16.46,0.009834556,25,25,408.4431254,408.4431254,1,232,28,"ON",-1.21353,110.10411,"Alluvial Bench","AB2"
"RB 4.40","RB4.4.txt",27,-11.95344333,-0.372545,3.172924224,11.96603949,21.05121479,12.387,0.116699575,33.33333333,33.33333333,1430.386532,1430.386532,1,232,28,"ON",-1.21353,110.10411,"Alluvial Bench","AB2"
"RB 4.40","RB4.4.txt",28,-8.052830833,8.844984167,2.308908665,11.96764163,10.33987844,21.095,0.031651936,51,51,702.5733673,702.5733673,1,232,28,"ON",-1.21353,110.10411,"Alluvial Bench","AB2"
"RB 4.40","RB4.4.txt",29,-12.3387475,-0.469500833,3.179549604,12.34825326,8.261191699,15.947,0.018438222,29.66666667,29.66666667,561.3309001,561.3309001,0,232,28,"ON",-1.21353,110.10411,"Alluvial Bench","AB2"
"RB 4.40","RB4.4.txt",30,8.7437475,9.460270833,0.824737651,12.88240098,40.22092762,28.443,0.557025466,799,799,2732.928895,2732.928895,1,232,28,"ON",-1.21353,110.10411,"Alluvial Bench","AB2"
"RB 4.40","RB4.4.txt",31,-8.989696667,9.293735,2.339566705,12.93012735,13.15713312,22.923,0.053192788,916,916,894,894,1,232,28,"ON",-1.21353,110.10411,"Alluvial Bench","AB2"
"RB 4.40","RB4.4.txt",32,0.645301667,13.47396,1.522949081,13.48961663,23.51438434,22.446,0.168245374,3682.333333,3682.333333,1597.753812,1597.753812,1,232,28,"ON",-1.21353,110.10411,"Alluvial Bench","AB2"
"RB 4.40","RB4.4.txt",33,-2.960749167,13.4958425,1.786686663,13.81811894,26.59795645,24.319,0.223745879,1937.333333,1937.333333,1807.276163,1807.276163,0,232,28,"ON",-1.21353,110.10411,"Alluvial Bench","AB2"
"RB 4.40","RB4.4.txt",34,-12.461095,6.11794,2.685133911,13.88274721,15.16121072,22.615,0.070185714,396.6666667,396.6666667,1030.17293,1030.17293,1,232,28,"ON",-1.21353,110.10411,"Alluvial Bench","AB2"
"RB 4.40","RB4.4.txt",35,-11.15931167,8.776491667,2.475120674,14.19777777,13.64490118,20.57,0.05454639,104.3333333,104.3333333,927.1428312,927.1428312,1,232,28,"ON",-1.21353,110.10411,"Alluvial Bench","AB2"
"RB 4.40","RB4.4.txt",36,-2.287140833,14.01955583,1.732520207,14.20508846,11.09439596,15.907,0.033235479,255,255,753.8412731,753.8412731,0,232,28,"ON",-1.21353,110.10411,"Alluvial Bench","AB2"
"RB 4.40","RB4.4.txt",37,2.138246667,14.04146,1.420252689,14.21298119,19.47544827,23.303,0.117464459,52,52,1323.316454,1323.316454,0,232,28,"ON",-1.21353,110.10411,"Alluvial Bench","AB2"
"RB 4.40","RB4.4.txt",38,-11.4452775,8.79515,2.486481966,14.43651128,11.44244514,19.821,0.037800181,256,256,777.4904955,777.4904955,0,232,28,"ON",-1.21353,110.10411,"Alluvial Bench","AB2"
"RB 4.40","RB4.4.txt",39,-2.34507,14.83605,1.728192587,15.02451612,11.32783784,22.632,0.039194627,108,108,769.7031666,769.7031666,0,232,28,"ON",-1.21353,110.10411,"Alluvial Bench","AB2"
"RB 4.40","RB4.4.txt",40,-3.49059,14.89213833,1.800242431,15.29919839,8.699325073,16.503,0.020610846,249,249,591.1011572,591.1011572,1,232,28,"ON",-1.21353,110.10411,"Alluvial Bench","AB2"
"RB 4.40","RB4.4.txt",41,-14.50675417,5.7459925,2.764816499,15.61921975,13.88345307,17.214,0.053086718,41.66666667,41.66666667,943.3519389,943.3519389,0,232,28,"ON",-1.21353,110.10411,"Alluvial Bench","AB2"
"RB 4.40","RB4.4.txt",42,7.65496,15.730005,1.117693811,17.49596527,13.55961004,19.754,0.053013758,96,96,921.3474745,921.3474745,0,232,28,"ON",-1.21353,110.10411,"Alluvial Bench","AB2"
"RB 4.40","RB4.4.txt",43,-10.79816333,16.93191167,2.138982914,20.08934095,6.158929814,7.391,0.012312589,61.33333333,61.33333333,418.4865503,418.4865503,0,232,28,"ON",-1.21353,110.10411,"Alluvial Bench","AB2"
"RB 4.40","RB4.4.txt",44,-0.802190833,20.0914675,1.610594928,20.14182982,14.73065678,19.864,0.062699177,74.33333333,74.33333333,1000.91768,1000.91768,0,232,28,"ON",-1.21353,110.10411,"Alluvial Bench","AB2"
"RB 4.40","RB4.4.txt",45,8.6794675,18.6146275,1.1344939,20.53868758,19.78085334,16.749,0.106967425,137,137,1344.068097,1344.068097,0,232,28,"ON",-1.21353,110.10411,"Alluvial Bench","AB2"
"RB 4.40","RB4.4.txt",47,8.9758575,18.66610083,1.122577955,20.71209894,30.07564499,16.429,0.246077975,37,37,2043.57791,2043.57791,0,232,28,"ON",-1.21353,110.10411,"Alluvial Bench","AB2"
"RB 4.40","RB4.4.txt",48,-9.977265833,18.48476417,2.065927322,21.01295703,16.69875201,17.26,0.076857681,65.33333333,65.33333333,1134.645683,1134.645683,1,232,28,"ON",-1.21353,110.10411,"Alluvial Bench","AB2"
"RB 4.40","RB4.4.txt",49,-1.96331625,21.51886375,1.66183967,21.6091493,10.8164211,12.774,0.030797275,32.5,32.5,734.9534561,734.9534561,0,232,28,"ON",-1.21353,110.10411,"Alluvial Bench","AB2"
"RB 4.40","RB4.4.txt",50,-9.118584167,19.59404083,2.00644561,21.61369052,8.77262523,21.423,0.02293478,130,130,596.0817513,596.0817513,1,232,28,"ON",-1.21353,110.10411,"Alluvial Bench","AB2"
"RB 4.40","RB4.4.txt",51,-8.97657625,19.90645125,1.994420371,21.83682277,9.010533937,11.667,0.021464466,49.5,49.5,612.2471562,612.2471562,0,232,28,"ON",-1.21353,110.10411,"Alluvial Bench","AB2"
"RB 4.40","RB4.4.txt",52,-14.03569917,21.17544083,2.156136347,25.40474705,16.38657281,15.802,0.07240221,92.66666667,92.66666667,1113.433751,1113.433751,0,232,28,"ON",-1.21353,110.10411,"Alluvial Bench","AB2"
"RS 32.30","RS32.30.txt",1,2.39558,0.92989,0.371694072,2.572807298,11.18435719,14.677,0.087520292,166.6666667,166.6666667,178.411651,178.411651,0,213,40,"ON",-1.22702,110.09763,"Freshwater Swamp","FS1"
"RS 32.30","RS32.30.txt",2,-0.870416667,3.75127,1.772083002,3.898954934,15.76161843,18.473,0.215467207,230,230,251.427625,251.427625,0,213,40,"ON",-1.22702,110.09763,"Freshwater Swamp","FS1"
"RS 32.30","RS32.30.txt",3,-4.460795,1.6033425,2.796419815,4.740602289,8.163095591,11.237,0.036534378,109,109,130.2168141,130.2168141,0,213,40,"ON",-1.22702,110.09763,"Freshwater Swamp","FS1"
"RS 32.30","RS32.30.txt",4,1.6210825,6.001409167,1.306980079,6.21651603,21.94820526,17.159,0.389829645,893.6666667,893.6666667,350.1153861,350.1153861,0,213,40,"ON",-1.22702,110.09763,"Freshwater Swamp","FS1"
"RS 32.30","RS32.30.txt",5,5.70782,4.581845,0.676249798,7.319945568,17.39902271,22.59,0.317708968,89,89,277.5473202,277.5473202,0,213,40,"ON",-1.22702,110.09763,"Freshwater Swamp","FS1"
"RS 32.30","RS32.30.txt",6,8.473665833,0.969310833,0.113012117,8.543901729,12.77664117,14.092,0.110003436,88,88,203.811592,203.811592,0,213,40,"ON",-1.22702,110.09763,"Freshwater Swamp","FS1"
"RS 32.30","RS32.30.txt",7,-2.650605833,8.510304167,1.87662199,8.939398766,14.0285015,17.54,0.162570804,276,276,223.7811321,223.7811321,1,213,40,"ON",-1.22702,110.09763,"Freshwater Swamp","FS1"
"RS 32.30","RS32.30.txt",8,0.8295275,11.64600083,1.499682098,11.67566769,22.56810034,18.439,0.440977218,4017.333333,4017.333333,360.0038852,360.0038852,1,213,40,"ON",-1.22702,110.09763,"Freshwater Swamp","FS1"
"RS 32.30","RS32.30.txt",9,11.510945,2.079431667,0.178804331,11.71241253,15.86574616,12.622,0.153330293,69.66666667,69.66666667,253.0886592,253.0886592,1,213,40,"ON",-1.22702,110.09763,"Freshwater Swamp","FS1"
"RS 32.30","RS32.30.txt",10,4.23375375,10.80930625,1.215836452,11.75827096,25.00074687,18.136,0.532794801,909.5,909.5,398.8091983,398.8091983,0,213,40,"ON",-1.22702,110.09763,"Freshwater Swamp","FS1"
"RS 32.30","RS32.30.txt",11,0.156559167,11.8413125,1.557570978,11.84275472,4.198500246,10.419,0.013829453,844.6666667,844.6666667,66.97401984,66.97401984,0,213,40,"ON",-1.22702,110.09763,"Freshwater Swamp","FS1"
"RS 32.30","RS32.30.txt",12,11.33625667,5.676323333,0.464468918,12.68123829,16.17670493,19.757,0.24182619,96.33333333,96.33333333,258.0490397,258.0490397,0,213,40,"ON",-1.22702,110.09763,"Freshwater Swamp","FS1"
"RS 32.30","RS32.30.txt",13,9.033034167,9.124970833,0.791036649,12.84149983,17.0708686,18.386,0.2516288,70.33333333,70.33333333,272.3126415,272.3126415,0,213,40,"ON",-1.22702,110.09763,"Freshwater Swamp","FS1"
"RS 32.30","RS32.30.txt",14,6.563586667,11.27848167,1.04385745,13.04962886,43.42908963,18.514,1.63925996,437.6666667,437.6666667,692.7761202,692.7761202,1,213,40,"ON",-1.22702,110.09763,"Freshwater Swamp","FS1"
"RS 32.30","RS32.30.txt",15,12.90806917,4.4002775,0.326300068,13.64310956,10.51872151,23.41,0.120137036,38.33333333,38.33333333,167.7935029,167.7935029,1,213,40,"ON",-1.22702,110.09763,"Freshwater Swamp","FS1"
"RS 32.30","RS32.30.txt",16,7.070890833,12.26462583,1.047767867,14.16448315,18.4277622,24.393,0.383503366,1994,1994,293.9576608,293.9576608,1,213,40,"ON",-1.22702,110.09763,"Freshwater Swamp","FS1"
"RS 32.30","RS32.30.txt",17,13.66486417,5.029424167,0.351988955,14.56475965,35.65701383,22.58,1.333786897,495.3333333,495.3333333,568.7968112,568.7968112,0,213,40,"ON",-1.22702,110.09763,"Freshwater Swamp","FS1"
"RS 32.30","RS32.30.txt",18,9.6387975,10.95840083,0.849378431,14.59428983,15.38375894,17.585,0.195969849,678,678,245.4000515,245.4000515,1,213,40,"ON",-1.22702,110.09763,"Freshwater Swamp","FS1"
"RS 32.30","RS32.30.txt",19,7.227518333,12.93865667,1.061697724,14.82157396,21.27144177,18.63,0.395581286,946.6666667,946.6666667,339.3197285,339.3197285,0,213,40,"ON",-1.22702,110.09763,"Freshwater Swamp","FS1"
"RS 32.30","RS32.30.txt",20,4.77396,15.112855,1.264804315,15.8489894,5.053811494,15.412,0.018698268,49,49,80.61785196,80.61785196,0,213,40,"ON",-1.22702,110.09763,"Freshwater Swamp","FS1"
"RS 32.30","RS32.30.txt",21,5.363274167,15.2814375,1.234184517,16.19665739,23.94885504,21.481,0.5737763,122,122,382.029534,382.029534,0,213,40,"ON",-1.22702,110.09763,"Freshwater Swamp","FS1"
"RS 32.30","RS32.30.txt",22,12.69679167,10.26551,0.679909819,16.32756051,14.02554572,20.383,0.187235327,199.6666667,199.6666667,223.7339817,223.7339817,0,213,40,"ON",-1.22702,110.09763,"Freshwater Swamp","FS1"
"RS 32.30","RS32.30.txt",23,9.708975833,13.8593575,0.959694671,16.92191635,21.3816347,18.28,0.392615386,78.33333333,78.33333333,341.0775142,341.0775142,0,213,40,"ON",-1.22702,110.09763,"Freshwater Swamp","FS1"
"RS 32.30","RS32.30.txt",24,9.894206667,13.77416667,0.947867139,16.96050409,11.17501446,17.8,0.104596247,211.3333333,211.3333333,178.2626168,178.2626168,0,213,40,"ON",-1.22702,110.09763,"Freshwater Swamp","FS1"
"RS 32.30","RS32.30.txt",25,5.7257025,16.01585417,1.227452295,17.00859728,19.59432309,17.925,0.323695052,82.33333333,82.33333333,312.5665135,312.5665135,1,213,40,"ON",-1.22702,110.09763,"Freshwater Swamp","FS1"
"RS 32.30","RS32.30.txt",26,7.854035,16.0958375,1.116810071,17.91130133,5.491533009,16.869,0.024017767,26.5,26.5,87.60033802,87.60033802,0,213,40,"ON",-1.22702,110.09763,"Freshwater Swamp","FS1"
"TZ 12.30","TZ12.3.txt",1,3.769438333,-3.523178333,5.531407344,5.159802624,36.54294192,27.916,1.369062118,417,417,396.7799338,396.7799338,0,205,28,"ON",-1.20591,110.09202,"Peat Swamp","PS1"
"TZ 12.30","TZ12.3.txt",2,8.0705025,-0.960004167,6.164790928,8.127456125,18.59219304,26.481,0.337305226,99,99,201.872338,201.872338,0,205,28,"ON",-1.20591,110.09202,"Peat Swamp","PS1"
"TZ 12.30","TZ12.3.txt",3,10.11090917,-1.297955833,6.155462488,10.19412896,19.32858992,30.123,0.411422099,59,59,209.8680682,209.8680682,1,205,28,"ON",-1.20591,110.09202,"Peat Swamp","PS1"
"TZ 12.30","TZ12.3.txt",4,-2.055603333,-10.96708,4.526330596,11.16217723,15.3866383,26.36,0.230033618,278,278,167.0667167,167.0667167,0,205,28,"ON",-1.20591,110.09202,"Peat Swamp","PS1"
"TZ 12.30","TZ12.3.txt",5,9.89687375,-5.35561375,5.787164133,11.25303261,9.598201232,11.349,0.042186563,74,74,104.2163944,104.2163944,0,205,28,"ON",-1.20591,110.09202,"Peat Swamp","PS1"
"TZ 12.30","TZ12.3.txt",6,-6.514511667,-10.14679667,4.140653867,12.08360736,18.23502926,31.501,0.381976941,311,311,197.9942862,197.9942862,0,205,28,"ON",-1.20591,110.09202,"Peat Swamp","PS1"
"TZ 12.30","TZ12.3.txt",7,7.5671025,-9.4998475,5.384506313,12.15203024,9.073402535,23.1,0.070757268,1075,1075,98.51817799,98.51817799,1,205,28,"ON",-1.20591,110.09202,"Peat Swamp","PS1"
"TZ 12.30","TZ12.3.txt",8,-5.609731667,-11.62877833,4.266267438,12.94136934,10.60656513,11.643,0.052631909,92,92,115.1651178,115.1651178,0,205,28,"ON",-1.20591,110.09202,"Peat Swamp","PS1"
"TZ 12.30","TZ12.3.txt",9,-10.3326475,-8.009144167,3.800984274,13.0732588,13.05204467,16.689,0.108946119,95,95,141.7179118,141.7179118,0,205,28,"ON",-1.20591,110.09202,"Peat Swamp","PS1"
"TZ 12.30","TZ12.3.txt",10,-7.270575,-11.08751333,4.131888942,13.26312216,14.38214866,25.586,0.195468236,44,44,156.1600597,156.1600597,0,205,28,"ON",-1.20591,110.09202,"Peat Swamp","PS1"
"TZ 12.30","TZ12.3.txt",11,6.6198925,-11.83928083,5.222320964,13.59651719,17.62172341,25.147,0.288752535,61,61,191.3350672,191.3350672,1,205,28,"ON",-1.20591,110.09202,"Peat Swamp","PS1"
"TZ 12.30","TZ12.3.txt",12,2.750200833,-13.43054583,4.914300171,13.70938325,12.45959839,24.979,0.143459277,151.6666667,151.6666667,135.285184,135.285184,0,205,28,"ON",-1.20591,110.09202,"Peat Swamp","PS1"
"TZ 12.30","TZ12.3.txt",13,12.9387725,-7.6252575,5.752288522,15.0540272,13.34237875,20.365,0.136273972,94.5,94.5,144.8703327,144.8703327,0,205,28,"ON",-1.20591,110.09202,"Peat Swamp","PS1"
"TZ 12.30","TZ12.3.txt",14,9.565309167,-12.0586725,5.382838127,15.39369341,18.11693932,13.111,0.169870478,214.3333333,214.3333333,196.7120764,196.7120764,1,205,28,"ON",-1.20591,110.09202,"Peat Swamp","PS1"
"TZ 12.30","TZ12.3.txt",15,14.01851375,-6.97077125,5.821933545,15.65653184,23.52002592,19.616,0.40924992,394,394,255.3782984,255.3782984,0,205,28,"ON",-1.20591,110.09202,"Peat Swamp","PS1"
"TZ 12.30","TZ12.3.txt",16,13.28409417,-8.9505525,5.690219991,16.02021876,18.33541376,20.408,0.257848411,106.6666667,106.6666667,199.084252,199.084252,1,205,28,"ON",-1.20591,110.09202,"Peat Swamp","PS1"
"TZ 12.30","TZ12.3.txt",17,4.148909167,-15.7110425,4.970749091,16.26235334,10.1239368,17.978,0.070069301,96,96,109.9247833,109.9247833,0,205,28,"ON",-1.20591,110.09202,"Peat Swamp","PS1"
"TZ 12.30","TZ12.3.txt",18,16.0434675,-2.6233925,6.120479054,16.27748516,20.64427401,25.661,0.40384305,55,55,224.1536462,224.1536462,1,205,28,"ON",-1.20591,110.09202,"Peat Swamp","PS1"
"TZ 12.30","TZ12.3.txt",19,5.077620833,-15.7176775,5.025266564,16.5197936,11.92873315,14.028,0.078079182,441,441,129.5210977,129.5210977,1,205,28,"ON",-1.20591,110.09202,"Peat Swamp","PS1"
"TZ 12.30","TZ12.3.txt",20,8.42953,-14.64817333,5.23458669,16.9005174,26.74525326,19.538,0.527269549,73,73,290.397523,290.397523,0,205,28,"ON",-1.20591,110.09202,"Peat Swamp","PS1"
"TZ 12.30","TZ12.3.txt",21,-7.2003975,-15.3982725,4.276330664,17.01108615,26.47302997,29.582,0.758717094,30.5,30.5,287.4417473,287.4417473,1,205,28,"ON",-1.20591,110.09202,"Peat Swamp","PS1"
"TZ 12.30","TZ12.3.txt",22,15.26878583,-7.6422225,5.819125756,17.07453315,16.56245575,19.245,0.19944655,1512.666667,1512.666667,179.8336354,179.8336354,0,205,28,"ON",-1.20591,110.09202,"Peat Swamp","PS1"
"TZ 12.30","TZ12.3.txt",23,6.695581667,-15.89442,5.110289633,17.25083553,23.20692719,14.538,0.304869813,47,47,251.978701,251.978701,0,205,28,"ON",-1.20591,110.09202,"Peat Swamp","PS1"
"TZ 12.30","TZ12.3.txt",24,16.50634167,-5.143038333,5.981121328,17.28910826,10.82896007,14.57,0.066510218,127.3333333,127.3333333,117.5798617,117.5798617,1,205,28,"ON",-1.20591,110.09202,"Peat Swamp","PS1"
